2017-10-14 02:33:42.466559: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX
WARNING:tensorflow:From train.py:165: get_or_create_global_step (from tensorflow.contrib.framework.python.ops.variables) is deprecated and will be removed in a future version.
Instructions for updating:
Please switch to tf.train.get_or_create_global_step
INFO:tensorflow:Training from step: 1 
INFO:tensorflow:Step #1019: rate 0.001000, accuracy 42.0%, cross entropy 1.547688
INFO:tensorflow:Step #1020: rate 0.001000, accuracy 57.0%, cross entropy 1.361679
INFO:tensorflow:Step #1021: rate 0.001000, accuracy 44.0%, cross entropy 1.828242
INFO:tensorflow:Step #1022: rate 0.001000, accuracy 47.0%, cross entropy 1.810038
INFO:tensorflow:Step #1023: rate 0.001000, accuracy 48.0%, cross entropy 1.644534
INFO:tensorflow:Step #1024: rate 0.001000, accuracy 45.0%, cross entropy 1.662537
INFO:tensorflow:Step #1025: rate 0.001000, accuracy 55.0%, cross entropy 1.536383
INFO:tensorflow:Step #1026: rate 0.001000, accuracy 41.0%, cross entropy 1.738061
INFO:tensorflow:Step #1027: rate 0.001000, accuracy 49.0%, cross entropy 1.467693
INFO:tensorflow:Step #1028: rate 0.001000, accuracy 49.0%, cross entropy 1.607994
INFO:tensorflow:Step #1029: rate 0.001000, accuracy 44.0%, cross entropy 1.682958
INFO:tensorflow:Step #1030: rate 0.001000, accuracy 43.0%, cross entropy 1.725925
INFO:tensorflow:Step #1031: rate 0.001000, accuracy 51.0%, cross entropy 1.525361
INFO:tensorflow:Step #1032: rate 0.001000, accuracy 46.0%, cross entropy 1.610264
INFO:tensorflow:Step #1033: rate 0.001000, accuracy 59.0%, cross entropy 1.413562
INFO:tensorflow:Step #1034: rate 0.001000, accuracy 44.0%, cross entropy 1.608216
INFO:tensorflow:Step #1035: rate 0.001000, accuracy 45.0%, cross entropy 1.741879
INFO:tensorflow:Step #1036: rate 0.001000, accuracy 44.0%, cross entropy 1.536340
INFO:tensorflow:Step #1037: rate 0.001000, accuracy 47.0%, cross entropy 1.618780
INFO:tensorflow:Step #1038: rate 0.001000, accuracy 39.0%, cross entropy 1.751934
INFO:tensorflow:Step #1039: rate 0.001000, accuracy 49.0%, cross entropy 1.623849
INFO:tensorflow:Step #1040: rate 0.001000, accuracy 46.0%, cross entropy 1.670557
INFO:tensorflow:Step #1041: rate 0.001000, accuracy 31.0%, cross entropy 2.029335
INFO:tensorflow:Step #1042: rate 0.001000, accuracy 47.0%, cross entropy 1.570369
INFO:tensorflow:Step #1043: rate 0.001000, accuracy 46.0%, cross entropy 1.601888
INFO:tensorflow:Step #1044: rate 0.001000, accuracy 48.0%, cross entropy 1.579354
INFO:tensorflow:Step #1045: rate 0.001000, accuracy 53.0%, cross entropy 1.589839
INFO:tensorflow:Step #1046: rate 0.001000, accuracy 46.0%, cross entropy 1.637716
INFO:tensorflow:Step #1047: rate 0.001000, accuracy 50.0%, cross entropy 1.412641
INFO:tensorflow:Step #1048: rate 0.001000, accuracy 47.0%, cross entropy 1.661998
INFO:tensorflow:Step #1049: rate 0.001000, accuracy 50.0%, cross entropy 1.521300
INFO:tensorflow:Step #1050: rate 0.001000, accuracy 46.0%, cross entropy 1.607739
INFO:tensorflow:Step #1051: rate 0.001000, accuracy 47.0%, cross entropy 1.552327
INFO:tensorflow:Step #1052: rate 0.001000, accuracy 48.0%, cross entropy 1.652028
INFO:tensorflow:Step #1053: rate 0.001000, accuracy 50.0%, cross entropy 1.588978
INFO:tensorflow:Step #1054: rate 0.001000, accuracy 46.0%, cross entropy 1.581666
INFO:tensorflow:Step #1055: rate 0.001000, accuracy 55.0%, cross entropy 1.478843
INFO:tensorflow:Step #1056: rate 0.001000, accuracy 46.0%, cross entropy 1.729835
INFO:tensorflow:Step #1057: rate 0.001000, accuracy 47.0%, cross entropy 1.687938
INFO:tensorflow:Step #1058: rate 0.001000, accuracy 45.0%, cross entropy 1.613950
INFO:tensorflow:Step #1059: rate 0.001000, accuracy 50.0%, cross entropy 1.506497
INFO:tensorflow:Step #1060: rate 0.001000, accuracy 45.0%, cross entropy 1.671575
INFO:tensorflow:Step #1061: rate 0.001000, accuracy 40.0%, cross entropy 1.750542
INFO:tensorflow:Step #1062: rate 0.001000, accuracy 56.0%, cross entropy 1.494558
INFO:tensorflow:Step #1063: rate 0.001000, accuracy 46.0%, cross entropy 1.467810
INFO:tensorflow:Step #1064: rate 0.001000, accuracy 45.0%, cross entropy 1.618275
INFO:tensorflow:Step #1065: rate 0.001000, accuracy 48.0%, cross entropy 1.517718
INFO:tensorflow:Step #1066: rate 0.001000, accuracy 51.0%, cross entropy 1.623962
INFO:tensorflow:Step #1067: rate 0.001000, accuracy 50.0%, cross entropy 1.512568
INFO:tensorflow:Step #1068: rate 0.001000, accuracy 47.0%, cross entropy 1.661131
INFO:tensorflow:Step #1069: rate 0.001000, accuracy 50.0%, cross entropy 1.582227
INFO:tensorflow:Step #1070: rate 0.001000, accuracy 55.0%, cross entropy 1.478018
INFO:tensorflow:Step #1071: rate 0.001000, accuracy 51.0%, cross entropy 1.605231
INFO:tensorflow:Step #1072: rate 0.001000, accuracy 47.0%, cross entropy 1.578558
INFO:tensorflow:Step #1073: rate 0.001000, accuracy 50.0%, cross entropy 1.547555
INFO:tensorflow:Step #1074: rate 0.001000, accuracy 45.0%, cross entropy 1.795750
INFO:tensorflow:Step #1075: rate 0.001000, accuracy 46.0%, cross entropy 1.557047
INFO:tensorflow:Step #1076: rate 0.001000, accuracy 46.0%, cross entropy 1.630569
INFO:tensorflow:Step #1077: rate 0.001000, accuracy 46.0%, cross entropy 1.717187
INFO:tensorflow:Step #1078: rate 0.001000, accuracy 45.0%, cross entropy 1.577794
INFO:tensorflow:Step #1079: rate 0.001000, accuracy 45.0%, cross entropy 1.632823
INFO:tensorflow:Step #1080: rate 0.001000, accuracy 44.0%, cross entropy 1.629644
INFO:tensorflow:Step #1081: rate 0.001000, accuracy 45.0%, cross entropy 1.629937
INFO:tensorflow:Step #1082: rate 0.001000, accuracy 52.0%, cross entropy 1.540045
INFO:tensorflow:Step #1083: rate 0.001000, accuracy 51.0%, cross entropy 1.566256
INFO:tensorflow:Step #1084: rate 0.001000, accuracy 44.0%, cross entropy 1.660682
INFO:tensorflow:Step #1085: rate 0.001000, accuracy 44.0%, cross entropy 1.674618
INFO:tensorflow:Step #1086: rate 0.001000, accuracy 46.0%, cross entropy 1.681142
INFO:tensorflow:Step #1087: rate 0.001000, accuracy 46.0%, cross entropy 1.616541
INFO:tensorflow:Step #1088: rate 0.001000, accuracy 44.0%, cross entropy 1.709208
INFO:tensorflow:Step #1089: rate 0.001000, accuracy 56.0%, cross entropy 1.379465
INFO:tensorflow:Step #1090: rate 0.001000, accuracy 47.0%, cross entropy 1.595095
INFO:tensorflow:Step #1091: rate 0.001000, accuracy 44.0%, cross entropy 1.757447
INFO:tensorflow:Step #1092: rate 0.001000, accuracy 52.0%, cross entropy 1.515605
INFO:tensorflow:Step #1093: rate 0.001000, accuracy 46.0%, cross entropy 1.552476
INFO:tensorflow:Step #1094: rate 0.001000, accuracy 44.0%, cross entropy 1.628627
INFO:tensorflow:Step #1095: rate 0.001000, accuracy 51.0%, cross entropy 1.478400
INFO:tensorflow:Step #1096: rate 0.001000, accuracy 47.0%, cross entropy 1.579878
INFO:tensorflow:Step #1097: rate 0.001000, accuracy 60.0%, cross entropy 1.318176
INFO:tensorflow:Step #1098: rate 0.001000, accuracy 46.0%, cross entropy 1.592445
INFO:tensorflow:Step #1099: rate 0.001000, accuracy 48.0%, cross entropy 1.643853
INFO:tensorflow:Step #1100: rate 0.001000, accuracy 46.0%, cross entropy 1.621174
INFO:tensorflow:Saving to "/tmp/speech_commands_train/conv.ckpt-1100"
INFO:tensorflow:Step #1101: rate 0.001000, accuracy 47.0%, cross entropy 1.619496
INFO:tensorflow:Step #1102: rate 0.001000, accuracy 47.0%, cross entropy 1.621739
INFO:tensorflow:Step #1103: rate 0.001000, accuracy 46.0%, cross entropy 1.594322
INFO:tensorflow:Step #1104: rate 0.001000, accuracy 47.0%, cross entropy 1.490935
INFO:tensorflow:Step #1105: rate 0.001000, accuracy 54.0%, cross entropy 1.404012
INFO:tensorflow:Step #1106: rate 0.001000, accuracy 47.0%, cross entropy 1.620865
INFO:tensorflow:Step #1107: rate 0.001000, accuracy 51.0%, cross entropy 1.539943
INFO:tensorflow:Step #1108: rate 0.001000, accuracy 46.0%, cross entropy 1.780720
INFO:tensorflow:Step #1109: rate 0.001000, accuracy 40.0%, cross entropy 1.730256
INFO:tensorflow:Step #1110: rate 0.001000, accuracy 58.0%, cross entropy 1.433218
INFO:tensorflow:Step #1111: rate 0.001000, accuracy 52.0%, cross entropy 1.435134
INFO:tensorflow:Step #1112: rate 0.001000, accuracy 40.0%, cross entropy 1.789822
INFO:tensorflow:Step #1113: rate 0.001000, accuracy 43.0%, cross entropy 1.623345
INFO:tensorflow:Step #1114: rate 0.001000, accuracy 48.0%, cross entropy 1.552361
INFO:tensorflow:Step #1115: rate 0.001000, accuracy 54.0%, cross entropy 1.427846
INFO:tensorflow:Step #1116: rate 0.001000, accuracy 53.0%, cross entropy 1.485826
INFO:tensorflow:Step #1117: rate 0.001000, accuracy 47.0%, cross entropy 1.649501
INFO:tensorflow:Step #1118: rate 0.001000, accuracy 53.0%, cross entropy 1.585100
INFO:tensorflow:Step #1119: rate 0.001000, accuracy 43.0%, cross entropy 1.671703
INFO:tensorflow:Step #1120: rate 0.001000, accuracy 40.0%, cross entropy 1.742760
INFO:tensorflow:Step #1121: rate 0.001000, accuracy 45.0%, cross entropy 1.630917
INFO:tensorflow:Step #1122: rate 0.001000, accuracy 57.0%, cross entropy 1.365135
INFO:tensorflow:Step #1123: rate 0.001000, accuracy 51.0%, cross entropy 1.554246
INFO:tensorflow:Step #1124: rate 0.001000, accuracy 52.0%, cross entropy 1.515953
INFO:tensorflow:Step #1125: rate 0.001000, accuracy 47.0%, cross entropy 1.525396
INFO:tensorflow:Step #1126: rate 0.001000, accuracy 49.0%, cross entropy 1.628403
INFO:tensorflow:Step #1127: rate 0.001000, accuracy 51.0%, cross entropy 1.506566
INFO:tensorflow:Step #1128: rate 0.001000, accuracy 47.0%, cross entropy 1.546214
INFO:tensorflow:Step #1129: rate 0.001000, accuracy 45.0%, cross entropy 1.798013
INFO:tensorflow:Step #1130: rate 0.001000, accuracy 50.0%, cross entropy 1.563264
INFO:tensorflow:Step #1131: rate 0.001000, accuracy 50.0%, cross entropy 1.636968
INFO:tensorflow:Step #1132: rate 0.001000, accuracy 51.0%, cross entropy 1.619885
INFO:tensorflow:Step #1133: rate 0.001000, accuracy 57.0%, cross entropy 1.374918
INFO:tensorflow:Step #1134: rate 0.001000, accuracy 45.0%, cross entropy 1.620685
INFO:tensorflow:Step #1135: rate 0.001000, accuracy 56.0%, cross entropy 1.409320
INFO:tensorflow:Step #1136: rate 0.001000, accuracy 56.0%, cross entropy 1.392577
INFO:tensorflow:Step #1137: rate 0.001000, accuracy 49.0%, cross entropy 1.549052
INFO:tensorflow:Step #1138: rate 0.001000, accuracy 44.0%, cross entropy 1.661707
INFO:tensorflow:Step #1139: rate 0.001000, accuracy 47.0%, cross entropy 1.636533
INFO:tensorflow:Step #1140: rate 0.001000, accuracy 43.0%, cross entropy 1.536810
INFO:tensorflow:Step #1141: rate 0.001000, accuracy 46.0%, cross entropy 1.707959
INFO:tensorflow:Step #1142: rate 0.001000, accuracy 44.0%, cross entropy 1.586712
INFO:tensorflow:Step #1143: rate 0.001000, accuracy 47.0%, cross entropy 1.464961
INFO:tensorflow:Step #1144: rate 0.001000, accuracy 48.0%, cross entropy 1.625770
INFO:tensorflow:Step #1145: rate 0.001000, accuracy 51.0%, cross entropy 1.450999
INFO:tensorflow:Step #1146: rate 0.001000, accuracy 54.0%, cross entropy 1.512963
INFO:tensorflow:Step #1147: rate 0.001000, accuracy 50.0%, cross entropy 1.579358
INFO:tensorflow:Step #1148: rate 0.001000, accuracy 42.0%, cross entropy 1.624709
INFO:tensorflow:Step #1149: rate 0.001000, accuracy 56.0%, cross entropy 1.407463
INFO:tensorflow:Step #1150: rate 0.001000, accuracy 43.0%, cross entropy 1.513335
INFO:tensorflow:Step #1151: rate 0.001000, accuracy 56.0%, cross entropy 1.419680
INFO:tensorflow:Step #1152: rate 0.001000, accuracy 55.0%, cross entropy 1.405224
INFO:tensorflow:Step #1153: rate 0.001000, accuracy 50.0%, cross entropy 1.559369
INFO:tensorflow:Step #1154: rate 0.001000, accuracy 41.0%, cross entropy 1.625962
INFO:tensorflow:Step #1155: rate 0.001000, accuracy 46.0%, cross entropy 1.619088
INFO:tensorflow:Step #1156: rate 0.001000, accuracy 45.0%, cross entropy 1.723589
INFO:tensorflow:Step #1157: rate 0.001000, accuracy 52.0%, cross entropy 1.548509
INFO:tensorflow:Step #1158: rate 0.001000, accuracy 49.0%, cross entropy 1.485737
INFO:tensorflow:Step #1159: rate 0.001000, accuracy 46.0%, cross entropy 1.574184
INFO:tensorflow:Step #1160: rate 0.001000, accuracy 53.0%, cross entropy 1.535649
INFO:tensorflow:Step #1161: rate 0.001000, accuracy 46.0%, cross entropy 1.754013
INFO:tensorflow:Step #1162: rate 0.001000, accuracy 47.0%, cross entropy 1.556480
INFO:tensorflow:Step #1163: rate 0.001000, accuracy 54.0%, cross entropy 1.393747
INFO:tensorflow:Step #1164: rate 0.001000, accuracy 43.0%, cross entropy 1.648516
INFO:tensorflow:Step #1165: rate 0.001000, accuracy 54.0%, cross entropy 1.473910
INFO:tensorflow:Step #1166: rate 0.001000, accuracy 50.0%, cross entropy 1.509548
INFO:tensorflow:Step #1167: rate 0.001000, accuracy 46.0%, cross entropy 1.765365
INFO:tensorflow:Step #1168: rate 0.001000, accuracy 41.0%, cross entropy 1.734007
INFO:tensorflow:Step #1169: rate 0.001000, accuracy 49.0%, cross entropy 1.548590
INFO:tensorflow:Step #1170: rate 0.001000, accuracy 48.0%, cross entropy 1.635458
INFO:tensorflow:Step #1171: rate 0.001000, accuracy 51.0%, cross entropy 1.504598
INFO:tensorflow:Step #1172: rate 0.001000, accuracy 52.0%, cross entropy 1.469032
INFO:tensorflow:Step #1173: rate 0.001000, accuracy 43.0%, cross entropy 1.717221
INFO:tensorflow:Step #1174: rate 0.001000, accuracy 44.0%, cross entropy 1.687334
INFO:tensorflow:Step #1175: rate 0.001000, accuracy 45.0%, cross entropy 1.563628
INFO:tensorflow:Step #1176: rate 0.001000, accuracy 46.0%, cross entropy 1.633505
INFO:tensorflow:Step #1177: rate 0.001000, accuracy 53.0%, cross entropy 1.493603
INFO:tensorflow:Step #1178: rate 0.001000, accuracy 47.0%, cross entropy 1.663207
INFO:tensorflow:Step #1179: rate 0.001000, accuracy 45.0%, cross entropy 1.659349
INFO:tensorflow:Step #1180: rate 0.001000, accuracy 53.0%, cross entropy 1.563875
INFO:tensorflow:Step #1181: rate 0.001000, accuracy 56.0%, cross entropy 1.463704
INFO:tensorflow:Step #1182: rate 0.001000, accuracy 45.0%, cross entropy 1.734549
INFO:tensorflow:Step #1183: rate 0.001000, accuracy 48.0%, cross entropy 1.473790
INFO:tensorflow:Step #1184: rate 0.001000, accuracy 42.0%, cross entropy 1.554767
INFO:tensorflow:Step #1185: rate 0.001000, accuracy 46.0%, cross entropy 1.535173
INFO:tensorflow:Step #1186: rate 0.001000, accuracy 51.0%, cross entropy 1.655134
INFO:tensorflow:Step #1187: rate 0.001000, accuracy 50.0%, cross entropy 1.484736
INFO:tensorflow:Step #1188: rate 0.001000, accuracy 53.0%, cross entropy 1.604934
INFO:tensorflow:Step #1189: rate 0.001000, accuracy 47.0%, cross entropy 1.591833
INFO:tensorflow:Step #1190: rate 0.001000, accuracy 47.0%, cross entropy 1.484069
INFO:tensorflow:Step #1191: rate 0.001000, accuracy 49.0%, cross entropy 1.599298
INFO:tensorflow:Step #1192: rate 0.001000, accuracy 57.0%, cross entropy 1.346032
INFO:tensorflow:Step #1193: rate 0.001000, accuracy 46.0%, cross entropy 1.566070
INFO:tensorflow:Step #1194: rate 0.001000, accuracy 39.0%, cross entropy 1.725280
INFO:tensorflow:Step #1195: rate 0.001000, accuracy 61.0%, cross entropy 1.345586
INFO:tensorflow:Step #1196: rate 0.001000, accuracy 49.0%, cross entropy 1.495149
INFO:tensorflow:Step #1197: rate 0.001000, accuracy 46.0%, cross entropy 1.680641
INFO:tensorflow:Step #1198: rate 0.001000, accuracy 51.0%, cross entropy 1.547918
INFO:tensorflow:Step #1199: rate 0.001000, accuracy 50.0%, cross entropy 1.568073
INFO:tensorflow:Step #1200: rate 0.001000, accuracy 53.0%, cross entropy 1.517618
INFO:tensorflow:Confusion Matrix:
 [[250   0   0   0   0   0   0   0   0   0   0   0]
 [  3  21  20  38  10  10  10  55  22  11  15  35]
 [  1   3 193   0  28   4   5   3   4   8  10   1]
 [  3   8   6 139   0   1   9  14   3   3   2  42]
 [  1   5  33  15  90  30   7   1  11   6  25  12]
 [  2   0   6   7   7 149   1   1   5   9  52   9]
 [  4   7  12  44   6   1 182  13   1   8   1   1]
 [  2   4   2  26   3   3   3 132   3  13   2  49]
 [  5   5   4   5   4  10   0   3 155  15  49   7]
 [  3   4   8  13  10   8   2  19  11 144   4  37]
 [  5   1   0   4   6  35   0   0  12   5 169   6]
 [  1   1   4  27   4   7   1  18   5  12   2 148]]
INFO:tensorflow:Step 1200: Validation accuracy = 59.2% (N=2994)
INFO:tensorflow:Saving to "/tmp/speech_commands_train/conv.ckpt-1200"
INFO:tensorflow:Step #1201: rate 0.001000, accuracy 44.0%, cross entropy 1.494449
INFO:tensorflow:Step #1202: rate 0.001000, accuracy 49.0%, cross entropy 1.438292
INFO:tensorflow:Step #1203: rate 0.001000, accuracy 42.0%, cross entropy 1.596875
INFO:tensorflow:Step #1204: rate 0.001000, accuracy 52.0%, cross entropy 1.492010
INFO:tensorflow:Step #1205: rate 0.001000, accuracy 57.0%, cross entropy 1.352206
INFO:tensorflow:Step #1206: rate 0.001000, accuracy 52.0%, cross entropy 1.447668
INFO:tensorflow:Step #1207: rate 0.001000, accuracy 56.0%, cross entropy 1.417833
INFO:tensorflow:Step #1208: rate 0.001000, accuracy 44.0%, cross entropy 1.579500
INFO:tensorflow:Step #1209: rate 0.001000, accuracy 56.0%, cross entropy 1.353384
INFO:tensorflow:Step #1210: rate 0.001000, accuracy 50.0%, cross entropy 1.616516
INFO:tensorflow:Step #1211: rate 0.001000, accuracy 49.0%, cross entropy 1.540740
INFO:tensorflow:Step #1212: rate 0.001000, accuracy 54.0%, cross entropy 1.401001
INFO:tensorflow:Step #1213: rate 0.001000, accuracy 39.0%, cross entropy 1.604900
INFO:tensorflow:Step #1214: rate 0.001000, accuracy 43.0%, cross entropy 1.648545
INFO:tensorflow:Step #1215: rate 0.001000, accuracy 52.0%, cross entropy 1.386613
INFO:tensorflow:Step #1216: rate 0.001000, accuracy 50.0%, cross entropy 1.389144
INFO:tensorflow:Step #1217: rate 0.001000, accuracy 49.0%, cross entropy 1.524749
INFO:tensorflow:Step #1218: rate 0.001000, accuracy 39.0%, cross entropy 1.848979
INFO:tensorflow:Step #1219: rate 0.001000, accuracy 47.0%, cross entropy 1.760656
INFO:tensorflow:Step #1220: rate 0.001000, accuracy 37.0%, cross entropy 1.775509
INFO:tensorflow:Step #1221: rate 0.001000, accuracy 52.0%, cross entropy 1.475795
INFO:tensorflow:Step #1222: rate 0.001000, accuracy 45.0%, cross entropy 1.639867
INFO:tensorflow:Step #1223: rate 0.001000, accuracy 51.0%, cross entropy 1.444220
INFO:tensorflow:Step #1224: rate 0.001000, accuracy 47.0%, cross entropy 1.440740
INFO:tensorflow:Step #1225: rate 0.001000, accuracy 47.0%, cross entropy 1.539174
INFO:tensorflow:Step #1226: rate 0.001000, accuracy 57.0%, cross entropy 1.384830
INFO:tensorflow:Step #1227: rate 0.001000, accuracy 60.0%, cross entropy 1.404110
INFO:tensorflow:Step #1228: rate 0.001000, accuracy 49.0%, cross entropy 1.649617
INFO:tensorflow:Step #1229: rate 0.001000, accuracy 47.0%, cross entropy 1.739053
INFO:tensorflow:Step #1230: rate 0.001000, accuracy 53.0%, cross entropy 1.431048
INFO:tensorflow:Step #1231: rate 0.001000, accuracy 43.0%, cross entropy 1.730994
INFO:tensorflow:Step #1232: rate 0.001000, accuracy 54.0%, cross entropy 1.508940
INFO:tensorflow:Step #1233: rate 0.001000, accuracy 63.0%, cross entropy 1.269742
INFO:tensorflow:Step #1234: rate 0.001000, accuracy 54.0%, cross entropy 1.407019
INFO:tensorflow:Step #1235: rate 0.001000, accuracy 56.0%, cross entropy 1.584388
INFO:tensorflow:Step #1236: rate 0.001000, accuracy 51.0%, cross entropy 1.585407
INFO:tensorflow:Step #1237: rate 0.001000, accuracy 55.0%, cross entropy 1.389854
INFO:tensorflow:Step #1238: rate 0.001000, accuracy 51.0%, cross entropy 1.536170
INFO:tensorflow:Step #1239: rate 0.001000, accuracy 40.0%, cross entropy 1.766138
INFO:tensorflow:Step #1240: rate 0.001000, accuracy 61.0%, cross entropy 1.330546
INFO:tensorflow:Step #1241: rate 0.001000, accuracy 51.0%, cross entropy 1.488219
INFO:tensorflow:Step #1242: rate 0.001000, accuracy 52.0%, cross entropy 1.458582
INFO:tensorflow:Step #1243: rate 0.001000, accuracy 62.0%, cross entropy 1.356037
INFO:tensorflow:Step #1244: rate 0.001000, accuracy 50.0%, cross entropy 1.579081
INFO:tensorflow:Step #1245: rate 0.001000, accuracy 44.0%, cross entropy 1.655757
INFO:tensorflow:Step #1246: rate 0.001000, accuracy 50.0%, cross entropy 1.466147
INFO:tensorflow:Step #1247: rate 0.001000, accuracy 58.0%, cross entropy 1.395887
INFO:tensorflow:Step #1248: rate 0.001000, accuracy 50.0%, cross entropy 1.471551
INFO:tensorflow:Step #1249: rate 0.001000, accuracy 57.0%, cross entropy 1.457756
INFO:tensorflow:Step #1250: rate 0.001000, accuracy 56.0%, cross entropy 1.479884
INFO:tensorflow:Step #1251: rate 0.001000, accuracy 56.0%, cross entropy 1.422629
INFO:tensorflow:Step #1252: rate 0.001000, accuracy 58.0%, cross entropy 1.388803
INFO:tensorflow:Step #1253: rate 0.001000, accuracy 42.0%, cross entropy 1.690255
INFO:tensorflow:Step #1254: rate 0.001000, accuracy 46.0%, cross entropy 1.678843
INFO:tensorflow:Step #1255: rate 0.001000, accuracy 52.0%, cross entropy 1.524847
INFO:tensorflow:Step #1256: rate 0.001000, accuracy 44.0%, cross entropy 1.563216
INFO:tensorflow:Step #1257: rate 0.001000, accuracy 50.0%, cross entropy 1.546569
INFO:tensorflow:Step #1258: rate 0.001000, accuracy 39.0%, cross entropy 1.755410
INFO:tensorflow:Step #1259: rate 0.001000, accuracy 56.0%, cross entropy 1.336844
INFO:tensorflow:Step #1260: rate 0.001000, accuracy 48.0%, cross entropy 1.677534
INFO:tensorflow:Step #1261: rate 0.001000, accuracy 59.0%, cross entropy 1.340100
INFO:tensorflow:Step #1262: rate 0.001000, accuracy 49.0%, cross entropy 1.580834
INFO:tensorflow:Step #1263: rate 0.001000, accuracy 52.0%, cross entropy 1.382041
INFO:tensorflow:Step #1264: rate 0.001000, accuracy 53.0%, cross entropy 1.386131
INFO:tensorflow:Step #1265: rate 0.001000, accuracy 56.0%, cross entropy 1.373115
INFO:tensorflow:Step #1266: rate 0.001000, accuracy 56.0%, cross entropy 1.442007
INFO:tensorflow:Step #1267: rate 0.001000, accuracy 50.0%, cross entropy 1.537740
INFO:tensorflow:Step #1268: rate 0.001000, accuracy 48.0%, cross entropy 1.650761
INFO:tensorflow:Step #1269: rate 0.001000, accuracy 58.0%, cross entropy 1.266040
INFO:tensorflow:Step #1270: rate 0.001000, accuracy 53.0%, cross entropy 1.449516
INFO:tensorflow:Step #1271: rate 0.001000, accuracy 47.0%, cross entropy 1.607853
INFO:tensorflow:Step #1272: rate 0.001000, accuracy 52.0%, cross entropy 1.519168
INFO:tensorflow:Step #1273: rate 0.001000, accuracy 53.0%, cross entropy 1.397584
INFO:tensorflow:Step #1274: rate 0.001000, accuracy 52.0%, cross entropy 1.492593
INFO:tensorflow:Step #1275: rate 0.001000, accuracy 50.0%, cross entropy 1.509960
INFO:tensorflow:Step #1276: rate 0.001000, accuracy 52.0%, cross entropy 1.389607
INFO:tensorflow:Step #1277: rate 0.001000, accuracy 47.0%, cross entropy 1.517086
INFO:tensorflow:Step #1278: rate 0.001000, accuracy 44.0%, cross entropy 1.582030
INFO:tensorflow:Step #1279: rate 0.001000, accuracy 56.0%, cross entropy 1.599532
INFO:tensorflow:Step #1280: rate 0.001000, accuracy 49.0%, cross entropy 1.495922
INFO:tensorflow:Step #1281: rate 0.001000, accuracy 51.0%, cross entropy 1.495522
INFO:tensorflow:Step #1282: rate 0.001000, accuracy 54.0%, cross entropy 1.476945
INFO:tensorflow:Step #1283: rate 0.001000, accuracy 55.0%, cross entropy 1.545542
INFO:tensorflow:Step #1284: rate 0.001000, accuracy 57.0%, cross entropy 1.404065
INFO:tensorflow:Step #1285: rate 0.001000, accuracy 51.0%, cross entropy 1.430654
INFO:tensorflow:Step #1286: rate 0.001000, accuracy 61.0%, cross entropy 1.348214
INFO:tensorflow:Step #1287: rate 0.001000, accuracy 49.0%, cross entropy 1.603300
INFO:tensorflow:Step #1288: rate 0.001000, accuracy 45.0%, cross entropy 1.672629
INFO:tensorflow:Step #1289: rate 0.001000, accuracy 57.0%, cross entropy 1.373733
INFO:tensorflow:Step #1290: rate 0.001000, accuracy 53.0%, cross entropy 1.498792
INFO:tensorflow:Step #1291: rate 0.001000, accuracy 50.0%, cross entropy 1.468484
INFO:tensorflow:Step #1292: rate 0.001000, accuracy 52.0%, cross entropy 1.596183
INFO:tensorflow:Step #1293: rate 0.001000, accuracy 44.0%, cross entropy 1.610353
INFO:tensorflow:Step #1294: rate 0.001000, accuracy 43.0%, cross entropy 1.741834
INFO:tensorflow:Step #1295: rate 0.001000, accuracy 53.0%, cross entropy 1.466544
INFO:tensorflow:Step #1296: rate 0.001000, accuracy 62.0%, cross entropy 1.409139
INFO:tensorflow:Step #1297: rate 0.001000, accuracy 47.0%, cross entropy 1.507478
INFO:tensorflow:Step #1298: rate 0.001000, accuracy 40.0%, cross entropy 1.632790
INFO:tensorflow:Step #1299: rate 0.001000, accuracy 46.0%, cross entropy 1.571583
INFO:tensorflow:Step #1300: rate 0.001000, accuracy 52.0%, cross entropy 1.460652
INFO:tensorflow:Saving to "/tmp/speech_commands_train/conv.ckpt-1300"
INFO:tensorflow:Step #1301: rate 0.001000, accuracy 46.0%, cross entropy 1.541248
INFO:tensorflow:Step #1302: rate 0.001000, accuracy 49.0%, cross entropy 1.562809
INFO:tensorflow:Step #1303: rate 0.001000, accuracy 49.0%, cross entropy 1.467457
INFO:tensorflow:Step #1304: rate 0.001000, accuracy 45.0%, cross entropy 1.626983
INFO:tensorflow:Step #1305: rate 0.001000, accuracy 65.0%, cross entropy 1.371812
INFO:tensorflow:Step #1306: rate 0.001000, accuracy 47.0%, cross entropy 1.564311
INFO:tensorflow:Step #1307: rate 0.001000, accuracy 45.0%, cross entropy 1.705779
INFO:tensorflow:Step #1308: rate 0.001000, accuracy 48.0%, cross entropy 1.597045
INFO:tensorflow:Step #1309: rate 0.001000, accuracy 45.0%, cross entropy 1.583830
INFO:tensorflow:Step #1310: rate 0.001000, accuracy 55.0%, cross entropy 1.449105
INFO:tensorflow:Step #1311: rate 0.001000, accuracy 49.0%, cross entropy 1.469301
INFO:tensorflow:Step #1312: rate 0.001000, accuracy 50.0%, cross entropy 1.549247
INFO:tensorflow:Step #1313: rate 0.001000, accuracy 51.0%, cross entropy 1.545555
